Player,Year,Kicks,Marks,Hand Balls,Disp,Goals,Behinds,Hit Outs,Tackles,Rebounds,Inside 50,Clearances,Clangers,Frees For,Frees Against,Uncontested Possessions,Contested Possessions,Contested Marks,Marks Inside 50,One Percenters,Bounces,Kicks G,Marks G,Hand Balls G,Disp G,Goals G,Behinds G,Hit Outs G,Tackles G,Rebounds G,Inside 50 G,Clearances G,Clangers G,Frees For G,Frees Against G,Uncontested Possessions G,Contested Possessions G,Contested Marks G,Marks Inside 50 G,One Percenters G,Bounces G,Brownlow
Drew Petrie,2016,10,7,4,14,2,2,0,7,0,2,1,1,3,0,7,8,2,3,5,0,0.5555555555555556,0.7777777777777777,0.21052631578947367,0.42424242424242425,0.4,1.0,0.0,0.7777777777777777,0.0,0.25,0.14285714285714285,0.1111111111111111,1.0,0.0,0.4666666666666667,0.34782608695652173,0.6666666666666666,1.0,0.5,0.0,0
Andrew Swallow,2016,5,2,14,19,0,0,0,2,1,5,3,3,1,3,9,9,0,0,0,0,0.2777777777777778,0.2222222222222222,0.7368421052631579,0.5757575757575758,0.0,0.0,0.0,0.2222222222222222,0.16666666666666666,0.625,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.75,0.6,0.3913043478260869,0.0,0.0,0.0,0.0,0
Robbie Tarrant,2016,13,9,6,19,0,0,0,2,6,0,0,4,0,3,2,17,0,0,5,0,0.7222222222222222,1.0,0.3157894736842105,0.5757575757575758,0.0,0.0,0.0,0.2222222222222222,1.0,0.0,0.0,0.4444444444444444,0.0,0.75,0.13333333333333333,0.7391304347826086,0.0,0.0,0.5,0.0,0
Lindsay Thomas,2016,11,2,4,15,5,2,0,3,0,3,4,1,3,0,6,8,0,1,2,0,0.611111111111111,0.2222222222222222,0.21052631578947367,0.4545454545454546,1.0,1.0,0.0,0.3333333333333333,0.0,0.375,0.5714285714285714,0.1111111111111111,1.0,0.0,0.4,0.34782608695652173,0.0,0.3333333333333333,0.2,0.0,1
Scott Thompson,2016,7,5,8,15,0,0,0,3,1,1,0,1,1,1,5,11,0,0,6,0,0.38888888888888884,0.5555555555555556,0.42105263157894735,0.4545454545454546,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.125,0.0,0.1111111111111111,0.3333333333333333,0.25,0.3333333333333333,0.4782608695652174,0.0,0.0,0.6000000000000001,0.0,0
Daniel Wells,2016,18,7,11,29,0,0,0,2,1,5,6,3,0,0,8,22,0,2,0,2,1.0,0.7777777777777777,0.5789473684210527,0.8787878787878788,0.0,0.0,0.0,0.2222222222222222,0.16666666666666666,0.625,0.8571428571428571,0.3333333333333333,0.0,0.0,0.5333333333333333,0.9565217391304348,0.0,0.6666666666666666,0.0,0.5,2
Jack Ziebell,2016,12,7,8,20,2,2,1,1,0,4,2,2,1,2,6,14,0,2,1,0,0.6666666666666666,0.7777777777777777,0.42105263157894735,0.6060606060606061,0.4,1.0,0.034482758620689655,0.1111111111111111,0.0,0.5,0.2857142857142857,0.2222222222222222,0.3333333333333333,0.5,0.4,0.6086956521739131,0.0,0.6666666666666666,0.1,0.0,0
Taylor Adams,2016,17,2,13,30,0,0,0,6,0,4,4,4,2,2,13,17,0,0,2,0,0.9444444444444444,0.2222222222222222,0.6842105263157894,0.9090909090909092,0.0,0.0,0.0,0.6666666666666666,0.0,0.5,0.5714285714285714,0.4444444444444444,0.6666666666666666,0.5,0.8666666666666667,0.7391304347826086,0.0,0.0,0.2,0.0,0
James Aish,2016,10,1,7,17,0,1,0,1,2,3,3,1,2,1,8,8,0,0,2,0,0.5555555555555556,0.1111111111111111,0.3684210526315789,0.5151515151515151,0.0,0.5,0.0,0.1111111111111111,0.3333333333333333,0.375,0.42857142857142855,0.1111111111111111,0.6666666666666666,0.25,0.5333333333333333,0.34782608695652173,0.0,0.0,0.2,0.0,0
Jarryd Blair,2016,7,2,7,14,2,1,0,9,1,4,0,2,2,1,8,6,0,1,0,0,0.38888888888888884,0.2222222222222222,0.3684210526315789,0.42424242424242425,0.4,0.5,0.0,1.0,0.16666666666666666,0.5,0.0,0.2222222222222222,0.6666666666666666,0.25,0.5333333333333333,0.2608695652173913,0.0,0.3333333333333333,0.0,0.0,0
Nathan Brown,2016,3,0,3,6,0,0,0,1,1,1,0,2,0,2,4,1,0,0,10,0,0.16666666666666666,0.0,0.15789473684210525,0.18181818181818182,0.0,0.0,0.0,0.1111111111111111,0.16666666666666666,0.125,0.0,0.2222222222222222,0.0,0.5,0.26666666666666666,0.043478260869565216,0.0,0.0,1.0,0.0,0
Travis Cloke,2016,7,3,1,8,0,0,0,2,0,4,0,3,1,2,3,5,1,0,1,0,0.38888888888888884,0.3333333333333333,0.05263157894736842,0.24242424242424243,0.0,0.0,0.0,0.2222222222222222,0.0,0.5,0.0,0.3333333333333333,0.3333333333333333,0.5,0.2,0.21739130434782608,0.3333333333333333,0.0,0.1,0.0,0
Jack Crisp,2016,10,0,11,21,0,2,1,9,1,4,3,1,2,0,8,13,0,0,0,0,0.5555555555555556,0.0,0.5789473684210527,0.6363636363636364,0.0,1.0,0.034482758620689655,1.0,0.16666666666666666,0.5,0.42857142857142855,0.1111111111111111,0.6666666666666666,0.0,0.5333333333333333,0.5652173913043478,0.0,0.0,0.0,0.0,0
Alex Fasolo,2016,2,2,2,4,1,0,0,2,0,1,0,2,0,1,1,3,0,0,0,0,0.1111111111111111,0.2222222222222222,0.10526315789473684,0.12121212121212122,0.2,0.0,0.0,0.2222222222222222,0.0,0.125,0.0,0.2222222222222222,0.0,0.25,0.06666666666666667,0.13043478260869565,0.0,0.0,0.0,0.0,0
Levi Greenwood,2016,8,3,2,10,2,0,0,8,0,3,3,5,1,3,5,6,1,2,3,0,0.4444444444444444,0.3333333333333333,0.10526315789473684,0.30303030303030304,0.4,0.0,0.0,0.8888888888888888,0.0,0.375,0.42857142857142855,0.5555555555555556,0.3333333333333333,0.75,0.3333333333333333,0.2608695652173913,0.3333333333333333,0.6666666666666666,0.30000000000000004,0.0,0
Brodie Grundy,2016,7,4,12,19,0,0,29,2,0,2,4,6,0,4,9,10,0,0,4,0,0.38888888888888884,0.4444444444444444,0.631578947368421,0.5757575757575758,0.0,0.0,1.0,0.2222222222222222,0.0,0.25,0.5714285714285714,0.6666666666666666,0.0,1.0,0.6,0.43478260869565216,0.0,0.0,0.4,0.0,0
Jeremy Howe,2016,10,6,8,18,0,1,0,4,2,3,0,4,3,0,11,7,1,0,3,0,0.5555555555555556,0.6666666666666666,0.42105263157894735,0.5454545454545454,0.0,0.5,0.0,0.4444444444444444,0.3333333333333333,0.375,0.0,0.4444444444444444,1.0,0.0,0.7333333333333333,0.30434782608695654,0.3333333333333333,0.0,0.30000000000000004,0.0,0
Jonathon Marsh,2016,7,2,3,10,0,0,0,4,4,0,0,5,2,0,5,7,0,0,5,0,0.38888888888888884,0.2222222222222222,0.15789473684210525,0.30303030303030304,0.0,0.0,0.0,0.4444444444444444,0.6666666666666666,0.0,0.0,0.5555555555555556,0.6666666666666666,0.0,0.3333333333333333,0.30434782608695654,0.0,0.0,0.5,0.0,0
Brayden Maynard,2016,9,2,8,17,0,0,0,1,4,1,0,2,0,1,7,9,0,0,3,0,0.5,0.2222222222222222,0.42105263157894735,0.5151515151515151,0.0,0.0,0.0,0.1111111111111111,0.6666666666666666,0.125,0.0,0.2222222222222222,0.0,0.25,0.4666666666666667,0.3913043478260869,0.0,0.0,0.30000000000000004,0.0,0
Darcy Moore,2016,4,5,4,8,2,1,0,3,0,1,0,1,1,1,3,5,3,3,0,0,0.2222222222222222,0.5555555555555556,0.21052631578947367,0.24242424242424243,0.4,0.5,0.0,0.3333333333333333,0.0,0.125,0.0,0.1111111111111111,0.3333333333333333,0.25,0.2,0.21739130434782608,1.0,1.0,0.0,0.0,0
Scott Pendlebury,2016,13,2,17,30,1,1,0,3,3,5,7,2,1,0,15,16,0,0,0,0,0.7222222222222222,0.2222222222222222,0.894736842105263,0.9090909090909092,0.2,0.5,0.0,0.3333333333333333,0.5,0.625,1.0,0.2222222222222222,0.3333333333333333,0.0,1.0,0.6956521739130435,0.0,0.0,0.0,0.0,0
Ben Reid,2016,10,6,4,14,0,0,0,1,3,0,0,1,1,0,5,10,2,0,9,0,0.5555555555555556,0.6666666666666666,0.21052631578947367,0.42424242424242425,0.0,0.0,0.0,0.1111111111111111,0.5,0.0,0.0,0.1111111111111111,0.3333333333333333,0.0,0.3333333333333333,0.43478260869565216,0.6666666666666666,0.0,0.9,0.0,0
Steele Sidebottom,2016,13,3,15,28,2,0,0,3,1,4,0,9,0,2,13,16,1,0,3,0,0.7222222222222222,0.3333333333333333,0.7894736842105263,0.8484848484848485,0.4,0.0,0.0,0.3333333333333333,0.16666666666666666,0.5,0.0,1.0,0.0,0.5,0.8666666666666667,0.6956521739130435,0.3333333333333333,0.0,0.30000000000000004,0.0,0
Ben Sinclair,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Josh Smith,2016,7,3,11,18,0,0,0,5,2,1,1,2,0,1,6,13,0,0,3,0,0.38888888888888884,0.3333333333333333,0.5789473684210527,0.5454545454545454,0.0,0.0,0.0,0.5555555555555556,0.3333333333333333,0.125,0.14285714285714285,0.2222222222222222,0.0,0.25,0.4,0.5652173913043478,0.0,0.0,0.30000000000000004,0.0,0
Adam Treloar,2016,10,4,15,25,0,0,0,6,3,2,7,2,0,1,12,14,1,0,0,0,0.5555555555555556,0.4444444444444444,0.7894736842105263,0.7575757575757576,0.0,0.0,0.0,0.6666666666666666,0.5,0.25,1.0,0.2222222222222222,0.0,0.25,0.8,0.6086956521739131,0.3333333333333333,0.0,0.0,0.0,0
Travis Varcoe,2016,8,2,7,15,0,0,0,5,3,4,0,2,1,1,5,11,0,0,1,0,0.4444444444444444,0.2222222222222222,0.3684210526315789,0.4545454545454546,0.0,0.0,0.0,0.5555555555555556,0.5,0.5,0.0,0.2222222222222222,0.3333333333333333,0.25,0.3333333333333333,0.4782608695652174,0.0,0.0,0.1,0.0,0
Jesse White,2016,6,3,5,11,2,1,1,3,2,2,2,0,2,0,8,5,1,1,4,0,0.3333333333333333,0.3333333333333333,0.2631578947368421,0.33333333333333337,0.4,0.5,0.034482758620689655,0.3333333333333333,0.3333333333333333,0.25,0.2857142857142857,0.0,0.6666666666666666,0.0,0.5333333333333333,0.21739130434782608,0.3333333333333333,0.3333333333333333,0.4,0.0,0
Marley Williams,2016,9,4,10,19,0,0,0,3,2,0,0,5,1,4,7,13,0,0,0,0,0.5,0.4444444444444444,0.5263157894736842,0.5757575757575758,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5555555555555556,0.3333333333333333,1.0,0.4666666666666667,0.5652173913043478,0.0,0.0,0.0,0.0,0
Aliir Aliir,2016,6,6,12,18,0,0,0,1,6,1,0,2,0,0,9,8,3,0,3,0,0.19047619047619047,0.5454545454545454,0.49999999999999994,0.43333333333333335,0.0,0.0,0.0,0.07692307692307693,0.6666666666666666,0.125,0.0,0.2857142857142857,0.0,0.0,0.3333333333333333,0.29166666666666663,1.0,0.0,0.30000000000000004,0.0,0
Harry Cunningham,2016,7,2,9,16,0,0,0,1,3,0,0,3,0,0,3,11,1,0,0,0,0.23809523809523808,0.18181818181818182,0.36363636363636365,0.3666666666666667,0.0,0.0,0.0,0.07692307692307693,0.3333333333333333,0.0,0.0,0.42857142857142855,0.0,0.0,0.047619047619047616,0.41666666666666663,0.3333333333333333,0.0,0.0,0.0,0
Jordan Foote,2016,3,2,7,10,0,0,0,4,0,1,1,1,1,1,5,5,1,0,0,0,0.047619047619047616,0.18181818181818182,0.2727272727272727,0.16666666666666666,0.0,0.0,0.0,0.3076923076923077,0.0,0.125,0.08333333333333333,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0
Lance Franklin,2016,14,5,3,17,4,2,0,3,0,4,0,3,0,1,3,14,0,2,2,0,0.5714285714285714,0.4545454545454546,0.0909090909090909,0.4,1.0,1.0,0.0,0.23076923076923078,0.0,0.5,0.0,0.42857142857142855,0.0,0.3333333333333333,0.047619047619047616,0.5416666666666666,0.0,1.0,0.2,0.0,1
Heath Grundy,2016,9,5,5,14,0,0,0,0,4,1,0,0,0,0,4,10,1,0,6,0,0.3333333333333333,0.4545454545454546,0.18181818181818182,0.30000000000000004,0.0,0.0,0.0,0.0,0.4444444444444444,0.125,0.0,0.0,0.0,0.0,0.09523809523809523,0.37499999999999994,0.3333333333333333,0.0,0.6000000000000001,0.0,0
Dan Hannebery,2016,14,3,8,22,0,1,0,6,3,4,4,6,1,1,10,12,0,0,2,1,0.5714285714285714,0.2727272727272727,0.3181818181818182,0.5666666666666667,0.0,0.5,0.0,0.46153846153846156,0.3333333333333333,0.5,0.3333333333333333,0.8571428571428571,0.3333333333333333,0.3333333333333333,0.38095238095238093,0.4583333333333333,0.0,0.0,0.2,0.3333333333333333,0
Isaac Heeney,2016,10,1,6,16,0,1,0,5,0,7,3,0,2,0,9,7,0,0,2,0,0.38095238095238093,0.09090909090909091,0.22727272727272724,0.3666666666666667,0.0,0.5,0.0,0.38461538461538464,0.0,0.875,0.25,0.0,0.6666666666666666,0.0,0.3333333333333333,0.24999999999999997,0.0,0.0,0.2,0.0,0
George Hewett,2016,3,0,10,13,0,0,0,3,2,2,0,2,1,2,4,10,0,0,1,0,0.047619047619047616,0.0,0.4090909090909091,0.2666666666666667,0.0,0.0,0.0,0.23076923076923078,0.2222222222222222,0.25,0.0,0.2857142857142857,0.3333333333333333,0.6666666666666666,0.09523809523809523,0.37499999999999994,0.0,0.0,0.1,0.0,0
Kieren Jack,2016,14,3,8,22,1,2,0,3,1,3,4,4,3,1,10,11,0,1,0,0,0.5714285714285714,0.2727272727272727,0.3181818181818182,0.5666666666666667,0.25,1.0,0.0,0.23076923076923078,0.1111111111111111,0.375,0.3333333333333333,0.5714285714285714,1.0,0.3333333333333333,0.38095238095238093,0.41666666666666663,0.0,0.5,0.0,0.0,0
Josh Kennedy,2016,12,1,23,35,1,0,0,6,0,5,12,7,0,2,23,13,0,0,1,0,0.47619047619047616,0.09090909090909091,1.0,1.0,0.25,0.0,0.0,0.46153846153846156,0.0,0.625,1.0,1.0,0.0,0.6666666666666666,0.9999999999999999,0.49999999999999994,0.0,0.0,0.1,0.0,3
Jake Lloyd,2016,21,3,7,28,0,0,0,0,9,4,0,3,0,2,3,25,0,0,1,1,0.9047619047619048,0.2727272727272727,0.2727272727272727,0.7666666666666667,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.42857142857142855,0.0,0.6666666666666666,0.047619047619047616,0.9999999999999999,0.0,0.0,0.1,0.3333333333333333,0
Callum Mills,2016,11,8,13,24,0,0,0,0,0,2,0,3,0,0,10,15,1,0,2,0,0.4285714285714285,0.7272727272727273,0.5454545454545455,0.6333333333333334,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.42857142857142855,0.0,0.0,0.38095238095238093,0.5833333333333334,0.3333333333333333,0.0,0.2,0.0,0
Tom Mitchell,2016,2,0,21,23,0,0,0,4,0,1,4,2,0,1,16,8,0,0,0,1,0.0,0.0,0.9090909090909092,0.6,0.0,0.0,0.0,0.3076923076923077,0.0,0.125,0.3333333333333333,0.2857142857142857,0.0,0.3333333333333333,0.6666666666666666,0.29166666666666663,0.0,0.0,0.0,0.3333333333333333,0
Sam Naismith,2016,4,3,8,12,0,0,31,7,2,1,2,4,1,3,9,3,2,0,1,0,0.09523809523809523,0.2727272727272727,0.3181818181818182,0.23333333333333336,0.0,0.0,1.0,0.5384615384615385,0.2222222222222222,0.125,0.16666666666666666,0.5714285714285714,0.3333333333333333,1.0,0.3333333333333333,0.08333333333333334,0.6666666666666666,0.0,0.1,0.0,0
Tom Papley,2016,4,3,5,9,0,0,0,4,0,2,0,3,0,1,3,7,0,0,0,0,0.09523809523809523,0.2727272727272727,0.18181818181818182,0.13333333333333333,0.0,0.0,0.0,0.3076923076923077,0.0,0.25,0.0,0.42857142857142855,0.0,0.3333333333333333,0.047619047619047616,0.24999999999999997,0.0,0.0,0.0,0.0,0
Luke Parker,2016,10,4,14,24,2,1,4,8,1,1,6,4,0,1,9,14,0,1,1,0,0.38095238095238093,0.36363636363636365,0.5909090909090909,0.6333333333333334,0.5,0.5,0.12903225806451613,0.6153846153846154,0.1111111111111111,0.125,0.5,0.5714285714285714,0.0,0.3333333333333333,0.3333333333333333,0.5416666666666666,0.0,0.5,0.1,0.0,0
Dane Rampe,2016,9,2,8,17,0,0,0,3,5,0,0,2,0,0,6,10,1,0,10,0,0.3333333333333333,0.18181818181818182,0.3181818181818182,0.4,0.0,0.0,0.0,0.23076923076923078,0.5555555555555556,0.0,0.0,0.2857142857142857,0.0,0.0,0.19047619047619047,0.37499999999999994,0.3333333333333333,0.0,1.0,0.0,0
Xavier Richards,2016,5,5,8,13,2,1,0,5,0,4,0,3,2,3,8,6,1,1,1,3,0.14285714285714285,0.4545454545454546,0.3181818181818182,0.2666666666666667,0.5,0.5,0.0,0.38461538461538464,0.0,0.5,0.0,0.42857142857142855,0.6666666666666666,1.0,0.2857142857142857,0.20833333333333334,0.3333333333333333,0.5,0.1,1.0,0
Gary Rohan,2016,6,3,2,8,0,1,0,8,0,4,0,1,2,0,4,5,0,1,0,2,0.19047619047619047,0.2727272727272727,0.045454545454545456,0.1,0.0,0.5,0.0,0.6153846153846154,0.0,0.5,0.0,0.14285714285714285,0.6666666666666666,0.0,0.09523809523809523,0.16666666666666666,0.0,0.5,0.0,0.6666666666666666,0
Callum Sinclair,2016,4,2,2,6,0,0,14,2,0,2,3,0,1,0,5,1,1,0,3,0,0.09523809523809523,0.18181818181818182,0.045454545454545456,0.033333333333333354,0.0,0.0,0.45161290322580644,0.15384615384615385,0.0,0.25,0.25,0.0,0.3333333333333333,0.0,0.14285714285714285,0.0,0.3333333333333333,0.0,0.30000000000000004,0.0,0
Nick Smith,2016,8,3,5,13,0,0,0,4,3,2,2,1,0,0,4,9,0,0,4,0,0.2857142857142857,0.2727272727272727,0.18181818181818182,0.2666666666666667,0.0,0.0,0.0,0.3076923076923077,0.3333333333333333,0.25,0.16666666666666666,0.14285714285714285,0.0,0.0,0.09523809523809523,0.3333333333333333,0.0,0.0,0.4,0.0,0
Dean Towers,2016,7,3,11,18,0,1,2,3,1,3,4,4,2,2,11,9,0,0,1,0,0.23809523809523808,0.2727272727272727,0.45454545454545453,0.43333333333333335,0.0,0.5,0.06451612903225806,0.23076923076923078,0.1111111111111111,0.375,0.3333333333333333,0.5714285714285714,0.6666666666666666,0.6666666666666666,0.4285714285714285,0.3333333333333333,0.0,0.0,0.1,0.0,0
Dennis Armfield,2016,6,2,7,13,1,1,0,4,0,2,1,2,1,1,4,9,0,0,1,0,0.19047619047619047,0.18181818181818182,0.2727272727272727,0.2666666666666667,0.25,0.5,0.0,0.3076923076923077,0.0,0.25,0.08333333333333333,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.09523809523809523,0.3333333333333333,0.0,0.0,0.1,0.0,0
Blaine Boekhorst,2016,6,3,7,13,1,0,0,3,2,1,0,3,1,1,7,8,0,0,2,0,0.19047619047619047,0.2727272727272727,0.2727272727272727,0.2666666666666667,0.25,0.0,0.0,0.23076923076923078,0.2222222222222222,0.125,0.0,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.23809523809523808,0.29166666666666663,0.0,0.0,0.2,0.0,0
Dylan Buckley,2016,8,3,4,12,1,1,0,4,0,4,1,0,0,0,3,7,0,0,1,0,0.2857142857142857,0.2727272727272727,0.13636363636363635,0.23333333333333336,0.25,0.5,0.0,0.3076923076923077,0.0,0.5,0.08333333333333333,0.0,0.0,0.0,0.047619047619047616,0.24999999999999997,0.0,0.0,0.1,0.0,0
Levi Casboult,2016,3,3,8,11,1,0,0,0,0,1,1,2,0,0,7,4,1,1,1,0,0.047619047619047616,0.2727272727272727,0.3181818181818182,0.19999999999999998,0.25,0.0,0.0,0.0,0.0,0.125,0.08333333333333333,0.2857142857142857,0.0,0.0,0.23809523809523808,0.125,0.3333333333333333,0.5,0.1,0.0,0
Patrick Cripps,2016,10,4,22,32,0,0,4,13,2,3,11,5,1,1,22,10,1,0,0,0,0.38095238095238093,0.36363636363636365,0.9545454545454546,0.9,0.0,0.0,0.12903225806451613,1.0,0.2222222222222222,0.375,0.9166666666666666,0.7142857142857142,0.3333333333333333,0.3333333333333333,0.9523809523809522,0.37499999999999994,0.3333333333333333,0.0,0.0,0.0,2
Charlie Curnow,2016,3,2,3,6,1,0,0,1,0,1,0,3,0,0,5,1,2,1,0,0,0.047619047619047616,0.18181818181818182,0.0909090909090909,0.033333333333333354,0.25,0.0,0.0,0.07692307692307693,0.0,0.125,0.0,0.42857142857142855,0.0,0.0,0.14285714285714285,0.0,0.6666666666666666,0.5,0.0,0.0,0
Ed Curnow,2016,18,5,10,28,2,0,0,6,5,4,8,4,3,3,16,12,0,0,0,0,0.7619047619047619,0.4545454545454546,0.4090909090909091,0.7666666666666667,0.5,0.0,0.0,0.46153846153846156,0.5555555555555556,0.5,0.6666666666666666,0.5714285714285714,1.0,1.0,0.6666666666666666,0.4583333333333333,0.0,0.0,0.0,0.0,0
Sam Docherty,2016,22,11,8,30,0,1,0,2,3,4,1,2,1,1,4,25,1,0,0,3,0.9523809523809522,1.0,0.3181818181818182,0.8333333333333334,0.0,0.5,0.0,0.15384615384615385,0.3333333333333333,0.5,0.08333333333333333,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.09523809523809523,0.9999999999999999,0.3333333333333333,0.0,0.0,1.0,0
Bryce Gibbs,2016,16,1,15,31,0,1,3,11,2,8,7,3,2,0,15,15,0,0,1,0,0.6666666666666666,0.09090909090909091,0.6363636363636365,0.8666666666666666,0.0,0.5,0.0967741935483871,0.8461538461538463,0.2222222222222222,1.0,0.5833333333333333,0.42857142857142855,0.6666666666666666,0.0,0.619047619047619,0.5833333333333334,0.0,0.0,0.1,0.0,0
Nick Graham,2016,12,2,10,22,0,0,0,10,1,4,6,4,2,1,10,12,0,0,0,0,0.47619047619047616,0.18181818181818182,0.4090909090909091,0.5666666666666667,0.0,0.0,0.0,0.7692307692307693,0.1111111111111111,0.5,0.5,0.5714285714285714,0.6666666666666666,0.3333333333333333,0.38095238095238093,0.4583333333333333,0.0,0.0,0.0,0.0,0
Sam Kerridge,2016,9,3,8,17,0,1,0,0,1,4,0,2,0,1,5,12,1,0,0,0,0.3333333333333333,0.2727272727272727,0.3181818181818182,0.4,0.0,0.5,0.0,0.0,0.1111111111111111,0.5,0.0,0.2857142857142857,0.0,0.3333333333333333,0.14285714285714285,0.4583333333333333,0.3333333333333333,0.0,0.0,0.0,0
Matthew Kreuzer,2016,10,6,7,17,1,0,23,2,2,1,4,5,0,1,10,7,2,1,4,0,0.38095238095238093,0.5454545454545454,0.2727272727272727,0.4,0.25,0.0,0.7419354838709677,0.15384615384615385,0.2222222222222222,0.125,0.3333333333333333,0.7142857142857142,0.0,0.3333333333333333,0.38095238095238093,0.24999999999999997,0.6666666666666666,0.5,0.4,0.0,0
Andrew Phillips,2016,5,2,1,6,0,0,17,4,2,1,2,2,0,2,3,2,1,0,2,0,0.14285714285714285,0.18181818181818182,0.0,0.033333333333333354,0.0,0.0,0.5483870967741935,0.3076923076923077,0.2222222222222222,0.125,0.16666666666666666,0.2857142857142857,0.0,0.6666666666666666,0.047619047619047616,0.041666666666666664,0.3333333333333333,0.0,0.2,0.0,0
Lachie Plowman,2016,3,3,7,10,0,0,0,2,0,1,0,1,0,0,3,7,1,0,7,0,0.047619047619047616,0.2727272727272727,0.2727272727272727,0.16666666666666666,0.0,0.0,0.0,0.15384615384615385,0.0,0.125,0.0,0.14285714285714285,0.0,0.0,0.047619047619047616,0.24999999999999997,0.3333333333333333,0.0,0.7000000000000001,0.0,0
Sam Rowe,2016,6,3,1,7,0,0,0,2,0,0,0,2,1,1,2,5,1,0,7,0,0.19047619047619047,0.2727272727272727,0.0,0.06666666666666668,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.3333333333333333,0.0,0.7000000000000001,0.0,0
Jack Silvagni,2016,2,0,3,5,1,0,0,3,0,2,0,0,2,0,3,2,0,0,0,1,0.0,0.0,0.0909090909090909,0.0,0.25,0.0,0.0,0.23076923076923078,0.0,0.25,0.0,0.0,0.6666666666666666,0.0,0.047619047619047616,0.041666666666666664,0.0,0.0,0.0,0.3333333333333333,0
Kade Simpson,2016,23,5,11,34,0,0,0,4,9,4,0,2,1,1,5,25,0,0,1,3,0.9999999999999999,0.4545454545454546,0.45454545454545453,0.9666666666666667,0.0,0.0,0.0,0.3076923076923077,1.0,0.5,0.0,0.2857142857142857,0.3333333333333333,0.3333333333333333,0.14285714285714285,0.9999999999999999,0.0,0.0,0.1,1.0,0
Liam Sumner,2016,5,1,8,13,1,0,0,2,2,2,1,0,0,0,3,8,0,0,0,0,0.14285714285714285,0.09090909090909091,0.3181818181818182,0.2666666666666667,0.25,0.0,0.0,0.15384615384615385,0.2222222222222222,0.25,0.08333333333333333,0.0,0.0,0.0,0.047619047619047616,0.29166666666666663,0.0,0.0,0.0,0.0,0
Zach Tuohy,2016,13,0,8,21,0,0,0,3,5,0,0,0,1,0,4,13,0,0,2,0,0.5238095238095238,0.0,0.3181818181818182,0.5333333333333333,0.0,0.0,0.0,0.23076923076923078,0.5555555555555556,0.0,0.0,0.0,0.3333333333333333,0.0,0.09523809523809523,0.49999999999999994,0.0,0.0,0.2,0.0,0
Jacob Weitering,2016,5,4,9,14,0,0,0,2,1,0,0,1,0,0,5,8,1,0,7,0,0.14285714285714285,0.36363636363636365,0.36363636363636365,0.30000000000000004,0.0,0.0,0.0,0.15384615384615385,0.1111111111111111,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.29166666666666663,0.3333333333333333,0.0,0.7000000000000001,0.0,0
Simon White,2016,5,2,9,14,0,0,0,4,2,1,1,0,2,0,6,7,0,0,0,0,0.14285714285714285,0.18181818181818182,0.36363636363636365,0.30000000000000004,0.0,0.0,0.0,0.3076923076923077,0.2222222222222222,0.125,0.08333333333333333,0.0,0.6666666666666666,0.0,0.19047619047619047,0.24999999999999997,0.0,0.0,0.0,0.0,0
Matthew Wright,2016,14,2,13,27,0,2,0,7,1,5,3,3,2,1,7,18,0,0,0,1,0.5714285714285714,0.18181818181818182,0.5454545454545455,0.7333333333333334,0.0,1.0,0.0,0.5384615384615385,0.1111111111111111,0.625,0.25,0.42857142857142855,0.6666666666666666,0.3333333333333333,0.23809523809523808,0.7083333333333334,0.0,0.0,0.0,0.3333333333333333,0
Callum Ah Chee,2016,6,5,7,13,0,1,0,5,1,0,0,1,0,0,2,10,0,1,0,0,0.23809523809523808,0.38461538461538464,0.2173913043478261,0.21621621621621623,0.0,0.5,0.0,0.625,0.2,0.0,0.0,0.125,0.0,0.0,0.047619047619047616,0.47368421052631576,0.0,0.2,0.0,0.0,0
Ryan Davis,2016,7,4,8,15,0,0,0,8,0,4,0,1,1,1,3,12,0,0,0,0,0.2857142857142857,0.3076923076923077,0.2608695652173913,0.2702702702702703,0.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.0,0.125,0.3333333333333333,0.3333333333333333,0.09523809523809523,0.5789473684210527,0.0,0.0,0.0,0.0,0
